,kind,link,name,pitch,joined,location,market,size,stage,raised,website
629,Startup,https://angel.co/company/mindbloom,Mindbloom,"
Mobile Wellness Platform
",Oct ’13,Seattle,mHealth,11-50,Seed,"$1,800,000",mindbloom.com
630,Startup,https://angel.co/company/nurep,Nurep,"
Telesurgery - Stanford StartX Med
",Mar ’13,Palo Alto,Medical Devices,1-10,Seed,"$1,800,000",nurep.com
631,Startup,https://angel.co/company/lift-labs,Lift Labs,"
Active Stabilization for Parkinson's and Essential Tremor Patients
",Dec ’12,San Francisco,Medical Devices,1-10,Acquired,"$1,900,000",liftlabsdesign.com
632,Startup,https://angel.co/company/sense-health,Sense Health,"
Smart communication designed for healthcare
",Dec ’12,New York City,Mobile Health,11-50,Seed,"$2,000,000",sensehealth.com
633,Startup,https://angel.co/company/medicast,Medicast,"
Care on-demand platform for hospitals and health systems (ACQUIRED)
",Feb ’13,Silicon Valley,Mobile Health,1-10,Acquired,"$1,940,000",medicast.com
634,Startup,https://angel.co/company/electronic-health-network,Electronic Health Network,"
Share Medical Records Securely
",Apr ’13,Charleston,Business Services,1-10,Seed,"$1,900,000",enhsc.com
635,Startup,https://angel.co/company/moves,Moves,"
Let your phone tell you how much you move
",May ’13,Helsinki,Fitness,1-10,Acquired,"$1,600,000",moves-app.com
636,Startup,https://angel.co/company/hyginex,Hyginex,"
Hand washing & quality monitoring system to reduce hospital acquired infections
",Jul ’13,Los Angeles,Medical Devices,11-50,Seed,"$2,000,000",hyginex.com
637,Startup,https://angel.co/company/vint,Vint,"
SaaS: a social booking platform 
",Oct ’13,San Francisco,Fitness,1-10,Seed,"$1,800,000",joinvint.com
638,Startup,https://angel.co/company/ava-me,Ava Accessibility,"
Live subtitles for any conversation. enjoy 24/7 access to conversations around you
",Mar ’14,San Francisco,Communications Hardware,11-50,-,"$1,845,000",ava.me
639,Startup,https://angel.co/company/icmed,ICmed,"
Patient engagement and nimble TeleHealth platform connecting providers, patients and families
",Jan ’20,Baltimore,Mobile Health,1-10,Pre-Seed,"$1,750,000",icmedonline.com
640,Startup,https://angel.co/company/medstack,MedStack,"
Accelerated HIPAA privacy compliance and secure data integration for healthcare apps
",Jul ’15,Toronto,Application Platforms,11-50,Seed,"$1,800,000",medstack.co
641,Startup,https://angel.co/company/advitam,AdVitam,"
Funerals made simple & affordable
",Jan ’16,Paris,Startups,1-10,Seed,"$1,800,000",advitam.fr
642,Startup,https://angel.co/company/finexio,Finexio,"
Commercial Payments Execution as a Service
",Feb ’16,Orlando,Legal,11-50,Seed,"$2,000,000",finexio.com
643,Startup,https://angel.co/company/iexhale,iExhale,"
Telemental Health App
",Apr ’16,Los Angeles,Personal Health,1-10,Seed,"$1,860,000",iexhale.com
644,Startup,https://angel.co/company/titanfile,TitanFile,"
The easiest and most comprehensive way to correspond and share files in total security
",May ’11,Toronto,Insurance,1-10,Seed,"$1,350,000",titanfile.com
645,Startup,https://angel.co/company/care-at-hand,Care at Hand,"
Predictive Analytics Powered by Non-medical Staff
",Nov ’11,San Francisco,Mobile Health,1-10,Acquired,"$1,350,000",careathand.com
646,Startup,https://angel.co/company/touchsurgery,Touch Surgery,"
The OR in your Pocket
",Sep ’12,London,Health Care Information Technology,11-50,Acquired,"$1,500,000",touchsurgery.com
647,Startup,https://angel.co/company/breathometer,Breathometer,"
The World's First Consumer Breath Analysis Platform
",Jan ’13,Burlingame,Consumer Electronics,11-50,Seed,"$1,540,000",breathometer.com
648,Startup,https://angel.co/company/welltrackone,WellTrackONE,"
Provides exact report required by Medicare for Annual Wellness Visit (AWV)
",Mar ’13,Hilton Head Island,Health Care Information Technology,11-50,-,"$1,500,000",welltrackone.com
649,Startup,https://angel.co/company/credsimple,CredSimple,"
Helping healthcare organizations become more responsive to providers, members and patients
",Mar ’13,New York City,Hospitals,11-50,Seed,"$1,500,000",credsimple.com
650,Startup,https://angel.co/company/hello-heart,Hello Heart,"
Empowering people to understand and improve their heart health using technology
",Mar ’13,Menlo Park,Mobile Health,11-50,,"$1,400,000",helloheart.com
651,Startup,https://angel.co/company/queuedr,QueueDr,"
Healthcare's #1 automation software
",Oct ’13,Austin,Mobile Health,11-50,Series A,"$1,530,000",queuedr.com
652,Startup,https://angel.co/company/changerscom,Changers.com,"
Get active against Climate Change and get paid for it
",Mar ’16,Berlin,Corporate Wellness,11-50,Series A,"$1,500,000",changers.com
653,Startup,https://angel.co/company/sparo-health,Sparo,"
Helping seniors regain their strength and independence
",Aug ’13,St. Louis,Medical Devices,1-10,Seed,"$1,325,000",sparohealth.com
654,Startup,https://angel.co/company/bridgecrest-medical,Bridgecrest Medical,"
Prevent accidents before they happen! (wearables)
",Mar ’14,San Francisco,SaaS,1-10,Acquired,"$1,400,000",bridgecrestmed.com
655,Startup,https://angel.co/company/episona,Episona,"
Opening our minds to men's reproductive health
",Jan ’14,Los Angeles,Medical Devices,1-10,Seed,"$1,375,000",episona.com
656,Startup,https://angel.co/company/savvydox,SavvyDox,"
DropBox on Steroids
",Jan ’14,Ottawa,Legal,1-10,Seed,"$1,505,000",savvydox.com
657,Startup,https://angel.co/company/restorehealth,Restore Health,"
Reverse chronic disease with software
",Jan ’14,Palo Alto,Corporate Wellness,11-50,Seed,"$1,500,000",restorehealth.com
658,Startup,https://angel.co/company/amstatz,amSTATZ,"
Cloud-based software for personal trainers and studios
",Feb ’14,Chicago,Fitness,11-50,Seed,"$1,450,000",amstatz.com
659,Startup,https://angel.co/company/onelife-me,Onelife Health,"
The medical network that empowers women to take ownership of their maternity care
",Mar ’14,Hamburg,Women-Focused,1-10,Seed,"$1,500,000",onelife.me
660,Startup,https://angel.co/company/e-skin-displays-1,e-skin Displays,"
Introducing worlds first flexible full color display,a few microns thick,shows image/video
",Oct ’15,Pleasanton,DOD/Military,1-10,Seed,"$1,450,000",eskindisplays.com
661,Startup,https://angel.co/company/greenspace,Greenspace Mental Health,"
Transforming how mental healthcare is accessed, measured and delivered
",Oct ’15,Kelowna,Technology,11-50,Seed,"$1,500,000",greenspacehealth.ca
662,Startup,https://angel.co/company/phr,PHR Plus,"
Connected Health Solutions, Improving Patient Outcomes
",Oct ’15,Phoenix,Internet of Things,1-10,Seed,"$1,360,000",phrplus.com
663,Startup,https://angel.co/company/health-vectors-1,Health Vectors,"
Change the way health data is looked at. Personalize it for better health outcomes
",Jan ’16,Bengaluru,Predictive Analytics,11-50,Series A,"$1,500,000",healthvectors.in
664,Startup,https://angel.co/company/watsi,Watsi,"
Building technology to finance healthcare for everyone
",Jul ’13,Remote,Crowdfunding,11-50,Seed,"$1,200,000",watsi.org
665,Startup,https://angel.co/company/digitalmr,DigitalMR,"
Next Generation Market Research
",Mar ’14,London,Fast-Moving Consumer Goods,11-50,Seed,"$1,020,000",digital-mr.com
666,Startup,https://angel.co/company/quietyme-2,Quietyme,"
We are a platform for smart sensors in Hospitals, Hotels and Residential Apartments
",Jan ’13,Madison,Hospitality,1-10,,"$1,300,000",quietyme.com
667,Startup,https://angel.co/company/colowrap,ColoWrap,"
Delivering quicker, easier, more effective colonoscopies
",Mar ’15,Durham,Medical Devices,1-10,Series A,"$1,225,000",colowrap.com
668,Startup,https://angel.co/company/telmedx,telmedx,"
High-resolution video and diagnostic image capture from mobile phones or tablets
",Feb ’13,Jackson,Health Care Information Technology,1-10,Seed,"$1,300,000",telmedx.com
669,Startup,https://angel.co/company/biomed,BioMed,"
VISION save 1001 lives a day via personalized medicine by point of care diagnostic testing
",May ’13,Rochester,Mobile Health,1-10,Seed,"$1,250,000",biomed.mn
670,Startup,https://angel.co/company/babybe,BABYBE,"
Keep kangaroo caring
",Jun ’13,Edinburgh,Medical Devices,1-10,Series B,"$1,165,500",babybemedical.com
671,Startup,https://angel.co/company/petbrosia,Petbrosia,"
Nutrition Designed For YOUR Pet
",Jun ’13,Cincinnati,Pets,1-10,Seed,"$1,160,000",petbrosia.com
672,Startup,https://angel.co/company/seamlessmd,SeamlessMD,"
Educate, engage and monitor patients through surgery
",Jun ’13,Toronto,Hospitals,11-50,Seed,"$1,100,000",seamless.md
673,Startup,https://angel.co/company/birdi,Birdi,"
Elegant Smart Home Products
",Aug ’13,San Francisco,Consumer Electronics,1-10,Seed,"$1,200,000",birdihome.com
674,Startup,https://angel.co/company/annexon-1,Annexon,"
Innovative neurodegeneration therapeutics by targeting complement
",Aug ’13,Palo Alto,Pharmaceuticals,1-10,Seed,"$1,167,000",gust.com
675,Startup,https://angel.co/company/filelife,FileLife,"
Secure and Remain in Control of the Files, Documents and Photos you Share
",Nov ’13,Redding,Legal,1-10,Seed,"$1,200,000",web.filelife.com
676,Startup,https://angel.co/company/narrativedx,NarrativeDx,"
The AI platform for Patient Experience Improvement
",Jan ’14,Austin,Hospitals,11-50,Seed,"$1,250,000",narrativedx.com
677,Startup,https://angel.co/company/accel-diagnostics-2,Accel Diagnostics,"
Blood Tests Made Easy - Anytime, Anywhere - for Better Patient Care
",Mar ’14,Berkeley,Diagnostics,1-10,Seed,"$1,175,000",acceldx.com
678,Startup,https://angel.co/company/branching-minds,Branching Minds,"
Better student outcomes through learning science + technology 
",Mar ’14,New York City,Neuroscience,1-10,Seed,"$1,170,000",branchingminds.com
679,Startup,https://angel.co/company/tracktrain,Vault RMS,"
Utilizing data to save firefighters
",Jun ’14,San Diego,Governments,1-10,Acquired,"$1,300,000",vaultexposuretracker.com
680,Startup,https://angel.co/company/iscribes,iScribes,"
Medical documentation for the modern physician
",Jul ’15,Durham,SaaS,51-200,Seed,"$1,040,000",iscribes.co
681,Startup,https://angel.co/company/etreat-medical-diagnostics,eTreat Medical Diagnostics,"
We turn smartphones into measurement imaging devices for orthopaedic and skin conditions
",Oct ’14,Vancouver,Medical Devices,11-50,Seed,"$1,178,128",etreatmd.com
682,Startup,https://angel.co/company/yosi,Yosi,"
Digital patient engagement platform 
",Apr ’15,New York City,Mobile Health,1-10,Pre-Seed,"$1,250,000",yosicare.com
683,Startup,https://angel.co/company/spirohome,Spirohome,"
Digital health platform for asthma, COPD and cystic fibrosis patients
",May ’17,Ankara,Digital Health,11-50,Seed,"$1,110,220",spirohome.io
684,Startup,https://angel.co/company/doctorbase-acquired-by-kareo,DoctorBase (acquired by Kareo),"
Patient Engagement Software
",Dec ’10,San Francisco,Heathcare,11-50,Seed,"$1,000,000",DoctorBase.com
685,Startup,https://angel.co/company/venga,Venga,"
Empowering Businesses to Enhance Customer Experiences
",Nov ’11,Washington DC,Fitness,11-50,Acquired,"$1,000,000",getvenga.com
686,Startup,https://angel.co/company/xetal,Xetal,"
Indoor localisation without wearables
",Apr ’13,Belgium,Electronics,1-10,Seed,"$1,000,000",xetal.eu
687,Startup,https://angel.co/company/virtualu,VirtualU,"
3D Human Avatar Platform
",Dec ’13,Blacksburg,Fitness,1-10,,"$960,000",virtualu.co
688,Startup,https://angel.co/company/movecoach,Runcoach,"
The real person app
",Dec ’12,Burlingame,Corporate Wellness,11-50,Seed,"$1,000,000",runcoach.com
689,Startup,https://angel.co/company/ikkos,IKKOS,"
Learn Any Physical Movement Through Your Smartphone
",Feb ’13,Seattle,Wearables,1-10,Seed,"$1,000,000",ikkos.com
690,Startup,https://angel.co/company/meducation,Meducation,"
Educational LinkedIn For Medics
",Jul ’13,Birmingham,Technology,1-10,Seed,"$1,000,000",meducation.net
691,Startup,https://angel.co/company/luminate-health,Luminate Health,"
Helping patients access and understand their lab results
",Feb ’15,San Mateo,Digital Health,1-10,Seed,"$1,000,000",luminatehealth.com
692,Startup,https://angel.co/company/biogeniq-1,BIOGENIQ,"
Provide personalized medicine ecosystem
",Sep ’13,Montreal,Nutrition,1-10,Seed,"$980,000",BIOGENIQ.ca
693,Startup,https://angel.co/company/zendyhealth,ZendyHealth,"
Affordable health and dental care, made easy
",Oct ’13,Los Angeles,Finance Technology,1-10,Seed,"$1,000,000",zendyhealth.com
694,Startup,https://angel.co/company/immunity-project,Immunity Project,"
The free HIV vaccine (YC W14)
",Jan ’14,Oakland,Biotechnology,1-10,,"$1,000,000",immunityproject.org
695,Startup,https://angel.co/company/goodmouth,GoodMouth,"
Oral Care. Delivered
",Jun ’14,New York City,Subscription Businesses,1-10,Seed,"$1,005,000",goodmouth.com
696,Startup,https://angel.co/company/lift-digital,LIFT Digital,"
virtual personal training & marketplace
",Feb ’15,Montreal,Fitness,11-50,Seed,"$1,000,000",liftsession.com
697,Startup,https://angel.co/company/veristride-1,Veristride,"
better living and healing through data
",Feb ’15,Salt Lake City,Internet of Things,1-10,Seed,"$1,000,000",veristride.com
698,Startup,https://angel.co/company/fitdel,FitDel,"
Premium fitness equipment rentals for the B2B & B2C circular economy
",Mar ’15,Austin,Fitness,1-10,Seed,"$984,000",fitdel.com
699,Startup,https://angel.co/company/dibs-technology,Dibs Technology,"
The all-in-one software solution for fitness studios to maximize revenue through pricing
",Dec ’15,New York City,Fitness,1-10,Seed,"$1,000,000",ondibs.com
700,Startup,https://angel.co/company/fitpassindia,FITPASS,"
All-access pass to 3500+ gyms & fitness studios, personal nutritionists & workout videos
",Jan ’16,Kolkata,Fitness,11-50,Seed,"$1,000,000",fitpass.co.in
701,Startup,https://angel.co/company/storiicare,StoriiCare,"
Senior Care co-ordination platform
",Feb ’16,San Francisco,mHealth,1-10,Pre-Seed,"$1,020,000",storiicare.com
702,Startup,https://angel.co/company/miiskin,Miiskin,"
Miiskin is a platform that helps people with identifying changes on their skin
",Apr ’16,Copenhagen,Mobile Health,1-10,Seed,"$1,000,000",miiskin.com
703,Startup,https://angel.co/company/deskyogi,Desk Yogi,"
Desk Yogi is the 5 minute online wellness solution designed for busy work life
",Oct ’16,Ojai,B2B,11-50,Seed,"$1,000,000",desk-yogi.com
704,Startup,https://angel.co/company/styku,Styku,"
3D body scanning tech for fitness, health, and wellness
",Apr ’11,Los Angeles,Medical Devices,1-10,Seed,"$810,000",styku.com
705,Startup,https://angel.co/company/beyond-lucid-technologies,Beyond Lucid Technologies,"
Connect Fire-EMS agencies across the care continuum in real-time, and over time (COVID-19)
",Jul ’11,Concord,Mobile Emergency&Health,1-10,Seed,"$955,000",beyondlucid.com
706,Startup,https://angel.co/company/kinsights,Kinsights,"
Smarter Advice and Support for Parents
",Jul ’11,San Francisco,Health Care Information Technology,1-10,Acquired,"$820,000",kinsights.com
707,Startup,https://angel.co/company/sickweather,Sickweather,"
Waze for sickness
",Nov ’11,Baltimore,Mobile Health,1-10,Seed,"$870,000",sickweather.com
708,Startup,https://angel.co/company/rimidi,Rimidi,"
Data analytics software for diabetes
",May ’12,Atlanta,Predictive Analytics,1-10,,"$910,000",rimidi.com
709,Startup,https://angel.co/company/truvitals,TruVitals,"
Zero Contact Vital Signs Monitoring
",Jan ’14,Gainesville,Veterinary,1-10,Seed,"$870,000",truvitals.co
710,Startup,https://angel.co/company/meludia,Meludia,"
Musical Brain Training
",Aug ’13,Paris,Music Education,11-50,Seed,"$888,350",meludia.com
711,Startup,https://angel.co/company/fibroblast,Fibroblast,"
Automated, closed-loop healthcare referrals
",Mar ’13,Chicago,Startups,1-10,-,"$875,000",fibroblast.com
712,Startup,https://angel.co/company/seratis,Seratis,"
Team transparency platform enabling care coordination for healthcare providers
",Apr ’13,Boston,Communications Infrastructure,1-10,Acquired,"$890,000",seratis.com
713,Startup,https://angel.co/company/fullcontour-1,FullContour,"
FullContour. You scan, We Design
",Sep ’13,Phoenix,Product Design,1-10,Seed,"$950,000",fullcontour.com
714,Startup,https://angel.co/company/instafit,InstaFit,"
#1 fitness app in Latam. We hook users on working out twice as effectively as a gym
",Aug ’13,Mexico City,Fitness,11-50,Seed,"$870,000",instafit.com
715,Startup,https://angel.co/company/entac-medical,Entac Medical,"
Late-stage medical device for predictive and diagnostic medicine
",Nov ’13,Memphis,Medical Devices,1-10,Series A,"$830,000",entacmedical.com
716,Startup,https://angel.co/company/likeminder,Likeminder,"
The social network for your private life
",Oct ’13,New York City,Corporate Wellness,1-10,Seed,"$850,000",likeminder.net
717,Startup,https://angel.co/company/avhana-health,Avhana Health,"
A Smart Assistant in the Electronic Health Record
",Feb ’14,Baltimore,Electronic Health Records,1-10,Seed,"$800,000",avhana.com
718,Startup,https://angel.co/company/kudo3d,Kudo3D,"
3D Printer with $50,000 performance and a $3,000 price tag
",Feb ’15,Pleasanton,3D Printing,11-50,,"$917,000",kudo3d.com
719,Startup,https://angel.co/company/veep-nutrition,VEEP Nutrition,"
Functional food targeting
",Aug ’14,Irvine,Fitness,,Seed,"$925,000",veep.com
720,Startup,https://angel.co/company/disease-diagnostic-group,Disease Diagnostic Group,"
Diagnostic tests for malaria
",Oct ’14,Boston,Diagnostics,1-10,Seed,"$827,000",diseasediagnostic.com
721,Startup,https://angel.co/company/horus-technology,Horus Technology,"
Wearable personal assistant for the blind and visually impaired
",Sep ’14,Milan,Computer Vision,1-10,Seed,"$900,000",horus.technology
722,Startup,https://angel.co/company/enlightiks,Enlightiks,"
Self Service Predictive Analytics
",Oct ’14,Palo Alto,Predictive Analytics,11-50,Seed,"$935,000",enlightiks.com
723,Startup,https://angel.co/company/active-global-specialised-caregivers,Active Global Specialised Caregivers,"
Professional, Affordable Home Care in Asia
",Feb ’15,Singapore,Hong Kong,51-200,Seed,"$900,000",activeglobalcaregiver.com
724,Startup,https://angel.co/company/umbie-dentalcare,Umbie DentalCare,"
We deliver office management, practice accountability,  and patient engagement solutions
",Nov ’11,East Hartford,Mobile Health,1-10,-,"$685,000",umbiedentalcare.com
725,Startup,https://angel.co/company/docasap,DocASAP,"
Book timely doctor appointments online 24x7
",Jan ’12,Herndon,Curated Web,11-50,Seed,"$799,998",docasap.com
726,Startup,https://angel.co/company/digidoctor,DigiDoctor,"
The Salesforce for healthcare. SaaS Patient Relationship Management
",Apr ’12,Louisville,Customer Service,1-10,Seed,"$750,000",digidoctor.com
727,Startup,https://angel.co/company/kinergy-health,Kinergy Health,"
Better care coordination & chronic care management with technology + care navigator model
",Dec ’12,-,Health Care Information Technology,1-10,Seed,"$800,000",kinergyhealth.com
728,Startup,https://angel.co/company/nursebuddy,NurseBuddy,"
Coordinate healthcare at home
",May ’13,Tampere,Mobile Health,1-10,Seed,"€800,000",nursebuddy.co
729,Startup,https://angel.co/company/i7-networks,i7 Networks,"
100% Agentless Enterprise Mobility Tool
",Feb ’14,Bengaluru,High Tech,1-10,-,"$750,000",i7nw.com
730,Startup,https://angel.co/company/protocolsioplatform,protocols.io,"
The #1 platform for designing and publishing science methods
",Apr ’13,Berkeley,Biotechnology,11-50,Seed,"$780,000",protocols.io
731,Startup,https://angel.co/company/beckoncall,BeckonCall,"
Zendesk meets Slack for doctors. No more pagers or fax machines
",Jun ’15,Phoenix,Unifed Communications,1-10,Closed,"$800,000",BeckonCall.com
732,Startup,https://angel.co/company/body-details,Body Details,"
Permanent Hair & Tattoo Removal, Guaranteed for life
",May ’13,Miami,Personal Health,1-10,Seed,"$750,000",BodyDetails.com
733,Startup,https://angel.co/company/melon,"Melon (Acquired by DAQRI, 2015)","
A Brain-Sensing (EEG) Headband and Mobile App to Measure Your Focus
",Mar ’17,Los Angeles,Neuroscience,1-10,Acquired,"$750,000",thinkmelon.com
734,Startup,https://angel.co/company/angelmd,angelMD,"
Equity Crowdfunding for Medical Startups
",Jul ’13,Seattle,Medical Devices,11-50,Seed,"$750,000",angelmd.co
735,Startup,https://angel.co/company/yilaime,Yilaime,"
China’s next Shanghai and Tmall too!
",Oct ’13,Las Vegas,Hospitals,1-10,Seed,"$750,000",usaexportstochina.com
736,Startup,https://angel.co/company/cell-machines-1,Cell Machines,"
High efficiency production of human therapeutic proteins
",Jan ’14,Houston,Therapeutics,1-10,Seed,"$700,000",cellmachines.net
737,Startup,https://angel.co/company/truclinic,TruClinic,"
Video communication for healthcare, telemedicine made easy
",Mar ’14,Salt Lake City,Mobile Health,1-10,-,"$720,000",truclinic.com
738,Startup,https://angel.co/company/cubii,Cubii,"
Smart Under-Desk Elliptical
",Oct ’14,Chicago,Fitness,11-50,Seed,"$693,000",mycubii.com
739,Startup,https://angel.co/company/headsuphealth,Heads Up Health,"
Personalized Health Analytics
",Oct ’14,Scottsdale,Quantified Self,1-10,Seed,"$800,000",headsuphealth.com
740,Startup,https://angel.co/company/near-infrared-imaging,Near Infrared Imaging,"
Vein illumination and visualization
",Jul ’15,Wrentham,Healthcare,-,Seed,"$800,000",nearinfraredimaging.com
741,Startup,https://angel.co/company/red-mind-solutions,Red Mind Solutions,"
Vastly improved healthcare intervention services
",Jul ’15,Tampa,Data,1-10,Seed,"$758,000",redmindinc.com
742,Startup,https://angel.co/company/innovere-medical-2,Innovere Medical,"
We make MRIs comfortable and enjoyable
",Aug ’15,Markham,Medical Devices,11-50,Seed,"$710,000",innovereMedical.com
743,Startup,https://angel.co/company/charge-running,Charge Running,"
Live Running Classes for any level
",Feb ’17,Chicago,Fitness,11-50,Seed,"$675,000",chargerunning.com
744,Startup,https://angel.co/company/datagenno,DataGenno,"
Portal for health care professionals and patients
",Mar ’11,Chicago,Pharmaceuticals,1-10,Seed,"$600,000",datagenno.com
745,Startup,https://angel.co/company/improve,Improve,"
Online Marketplace for Fitness & Tennis Training
",Nov ’11,Austin,Fitness,11-50,Seed,"$650,000",fitnesstrainer.com
746,Startup,https://angel.co/company/nudge-5,Nudge,"
Klout for Health Tracking
",Aug ’13,Richmond,Mobile Health,1-10,Seed,"$600,000",nudgeyourself.com
747,Startup,https://angel.co/company/klinify,klinify,"
Digital Medical Assistant 
",Feb ’13,Singapore,Mobile Health,11-50,Acquired,"$605,000",klinify.com
748,Startup,https://angel.co/company/activeprotective-1,ActiveProtective,"
Preventing hip fractures in the elderly
",Mar ’13,Philadelphia,Medical Devices,1-10,Seed,"$600,000",activeprotective.com
749,Startup,https://angel.co/company/image32,image32,"
A disruptive approach to medical image sharing
",Mar ’13,Menlo Park,Cloud Computing,1-10,Acquired,"$600,000",image32.com
750,Startup,https://angel.co/company/tinehealth,Tine Health,"
Reducing hospital errors with AR based on demand instructions at the point of care
",Sep ’13,San Francisco,Augmented Reality,1-10,Seed,"$650,000",tinehealth.com
751,Startup,https://angel.co/company/cerora-1,Cerora,"
Device & Software Platform for Brain Injury Detection
",Jan ’14,Bethlehem,Medical Devices,1-10,Seed,"$655,000",cerora.com
752,Startup,https://angel.co/company/myhint,myHINT,"
A tool to increase insurance sales
",Nov ’13,New Brunswick,Health and Insurance,1-10,Seed,"$600,000",myhint.co
753,Startup,https://angel.co/company/mylab,myLAB Box,"
Your personal lab in a box. First nationwide at home testing-to-treatment platform
",Feb ’14,Los Angeles,Testing,1-10,Seed,"$590,000",mylabbox.com
754,Startup,https://angel.co/company/cognitive-medical-systems,Cognitive Medical Systems,"
Real-time clinical decision support
",Feb ’14,San Diego,Defense,11-50,,"$610,000",cognitivemedicine.com
755,Startup,https://angel.co/company/zakipoint-health,zakipoint health,"
improve value from healthcare program spend for self-funded employers
",Feb ’14,Cambridge,Big Data Analytics,1-10,Seed,"$610,000",zakipointhealth.com
756,Startup,https://angel.co/company/yomp-1,Yomp,"
B2B employee-engagement in Health & Wellbeing
",Mar ’14,London,Corporate Wellness,1-10,Seed,"$655,000",yomp.co
757,Startup,https://angel.co/company/fitgofun,FitGoFun,"
Game-oriented mobile fitness program
",Apr ’14,San Francisco,Fitness,1-10,Seed,"$575,000",FitGoFun.com
758,Startup,https://angel.co/company/mdops-1,MDOps,"
Siri for a Physician
",Feb ’16,Melville,Artificial Intelligence,1-10,Seed,"$620,000",MDOps.com
759,Startup,https://angel.co/company/fitbod,Fitbod,"
Data-Driven Fitness
",Oct ’15,San Francisco,Fitness,11-50,Seed,"$645,000",fitbod.me
760,Startup,https://angel.co/company/bluewavetech,BLUEWAVE Technologies,"
Fast. Simple. Safe
",Dec ’15,Gainesville,Medical Devices,1-10,Seed,"$615,000",bluewave.tech
761,Startup,https://angel.co/company/unified-practice,Unified Practice,"
",Jul ’16,New York City,Alternative Medicine,11-50,Seed,"$650,000",unifiedpractice.com
762,Startup,https://angel.co/company/pivotal-innovation-1,Pivotal Innovation,"
Empowering Companies to Accelerate Innovation Performance
",Oct ’16,Denver,Manufacturing,1-10,Seed,"$575,000",pivotalinnovation.com
763,Startup,https://angel.co/company/imagebiopsy-lab,ImageBiopsy Lab,"
Health AI for assessing bone disease 
",Mar ’17,Vienna,Medical Technologies,-,Seed,"$650,000",imagebiopsy.com
764,Startup,https://angel.co/company/actualmeds,ActualMeds,"
Medication Reconciliation at Point of Care
",Feb ’11,East Hartford,Medication Adherence,1-10,,"$550,000",actualmeds.com
765,Startup,https://angel.co/company/autobike,AutoBike,"
Evolving the bicycle
",Feb ’12,Detroit,Fitness,1-10,-,"$563,000",evolvethebike.com
766,Startup,https://angel.co/company/clickcare,ClickCare,"
Simple, secure, spectacular hybrid store and forward telemedicine
",Mar ’12,Binghamton,mHealth,1-10,Seed,"$500,000",clickcare.com
767,Startup,https://angel.co/company/bettrlife,BettrLife,"
",Sep ’13,Des Moines,Corporate Wellness,1-10,-,"$550,000",bettrlife.com
768,Startup,https://angel.co/company/clinicast,CliniCast,"
Manage Cost and Enhance Quality of Cancer Care
",May ’12,San Francisco,Risk Management,1-10,-,"$500,000",clinicast.net
769,Startup,https://angel.co/company/oriental-medway,Oriental Medway,"
chinese herb,acupuncture
",Mar ’13,New Castle,Personal Health,1-10,Seed,"$500,000",orientalmedway.com
770,Startup,https://angel.co/company/you-app,Fifth Corner Inc.,"
Wellbeing and performance coaching for modern organizations
",Mar ’13,Helsinki,B2B,1-10,Seed,"$550,000",fifthcornerinc.com
771,Startup,https://angel.co/company/healthcentrix,HealthCentrix - Prevvy.co,"
Connected Health Ecosystem beyond the clinic
",Jul ’13,San Francisco Bay Area,Mobile Health,1-10,Seed,"$530,000",healthcentrix.com
772,Startup,https://angel.co/company/scanalytics-1,Scanalytics,"
Consumer behavior analytics
",Sep ’13,Milwaukee,Retail Technology,1-10,-,"$520,000",scanalyticsinc.com
773,Startup,https://angel.co/company/at-peak-resources,At Peak Resources,"
Digital Health and Wellness
",Nov ’13,New York City,Teenagers,1-10,Seed,"$500,000",atpeaksports.com
774,Startup,https://angel.co/company/simplicity-health-systems,Simplicity Health Systems,"
IFTTT or Zapier for Healthcare
",Jan ’14,Dallas,Mobile Health,1-10,Seed,"$500,000",simplicityhealthsystems.com
775,Startup,https://angel.co/company/deliverlean,DeliverLean,"
Healthy chef prepared meal delivery
",Apr ’14,Miami,Corporate Wellness,51-200,Seed,"$525,000",deliverlean.com
776,Startup,https://angel.co/company/mobio-interactive,Mobio Interactive,"
Effective and Accessible Healthcare for Every Human
",Jun ’14,Singapore,Mobile Health,1-10,Seed,"$550,000",midigitaltherapeutics.com
777,Startup,https://angel.co/company/ringmd,RingMD,"
Our mission is to bring healthcare online & improve access to affordable health services
",May ’14,Singapore,Internet of Things,51-200,Seed,"$500,000",ring.md
778,Startup,https://angel.co/company/special-learning-inc,"Special Learning, Inc.","
We educate educators and parents on how to successfully teach kids with Autism
",Feb ’15,Chicago,K-12 Education,11-50,Seed,"$575,000",special-learning.com
779,Startup,https://angel.co/company/spectra-health,Spectra,"
Direct Communication between Clinicians, Patients, and Families
",Aug ’14,San Francisco,Doctors,1-10,,"$500,000",spectra.care
780,Startup,https://angel.co/company/cm-technology,CM Technology,"
Integrated Scheduling System for Hospitals, Clinics and Labs
",Nov ’14,Belo Horizonte,Online Scheduling,1-10,Seed,"$525,000",cmtecnologia.com.br
781,Startup,https://angel.co/company/training-amigo,Training Amigo,"
Helping organizations automate and simplify managing people, culture and wellbeing
",Feb ’15,Tampa,B2B,1-10,Seed,"$562,500",trainingamigo.com
782,Startup,https://angel.co/company/kericure-3,KeriCure,"
Nanoparticle Drug delivery platform technology
",Sep ’15,Tampa,Medical Devices,,Seed,"$500,000",kericure.com
