,kind,link,name,pitch,joined,location,market,size,stage,raised,website,years,annual_raised,raised_2mil,raised_12mil,size_numeric,followers,following,tweets
476,Startup,https://angel.co/company/lose-it-1,Lose It!,"
Mobile health and fitness tracking
",2015-04-01,Boston,Fitness,11-50,Series A,5500000,loseit.com,5.153424657534247,1067251.461988304,1,0,25.0,0,0,0
477,Startup,https://angel.co/company/genos-research,Genos Research,"
Consumer Genomics Platform for Personal Discovery and Research
",2016-06-01,San Francisco,Genomics,11-50,Acquired,6000000,genosresearch.com,3.983561643835616,1506189.8211829436,1,0,25.0,0,0,0
478,Startup,https://angel.co/company/werecover,WeRecover,"
WeRecover is a transparent search engine for addiction recovery resources
",2017-03-01,Los Angeles,Mobile Health,11-50,Seed,5250000,WeRecover.com,3.2356164383561645,1622565.6223539372,1,0,25.0,60,5,172
479,Startup,https://angel.co/company/cognifit,CogniFit,"
CogniFit is a leading developer of online brain training and brain fitness solutions
",2015-08-01,New York City,Pharmaceuticals,1-10,Series A,5000000,cognifit.com,4.8191780821917805,1037521.3189312109,1,0,5.0,23600,163,5404
480,Startup,https://angel.co/company/vitaportal,VitaPortal,"
Provider of Personalized Real-time Healthcare Information
",2012-07-01,Moscow,Mobile Advertising,11-50,-,4350000,vitaportal.ru,7.904109589041097,550346.6204506066,1,0,25.0,13,1,437
481,Startup,https://angel.co/company/waybetter,WayBetter,"
Bet on yourself!
",2012-08-01,New York City,Gamification,11-50,Series A,4750000,waybetter.com,7.81917808219178,607480.7288016819,1,0,25.0,41,214,226
482,Startup,https://angel.co/company/swift-shift,SWIFT SHIFT,"
Agencies, Caregivers, and Patients: Homecare Connected
",2012-12-01,Philadelphia,,11-50,Seed,4700000,swiftshift.com,7.484931506849315,627928.2576866765,1,0,25.0,0,0,0
483,Startup,https://angel.co/company/happier,Happier,"
Focusing on the positive and staying connected to people you care about makes you happier
",2013-01-01,Boston,Personal Health,1-10,Seed,4400000,happier.com,7.4,594594.5945945946,1,0,5.0,14416,857,9799
484,Startup,https://angel.co/company/newtopia,Newtopia,"
Inspiring individuals to live healthier everyday
",2013-03-01,Toronto,Corporate Wellness,51-200,Seed,5000000,newtopia.com,7.238356164383561,690764.5722937171,1,0,125.0,987,145,3797
485,Startup,https://angel.co/company/kitman-labs,Kitman Labs,"
Powering human performance
",2013-04-01,Menlo Park,Fitness,11-50,-,4682500,kitmanlabs.com,7.153424657534248,654581.5779394867,1,0,25.0,0,0,0
486,Startup,https://angel.co/company/transitscreen,TransitScreen,"
Helping corporate workplaces enhance the commute experience
",2013-05-01,Washington DC,Corporate Wellness,11-50,Closed,4475000,transitscreen.com,7.07123287671233,632845.7962030221,1,0,25.0,4412,433,9300
487,Startup,https://angel.co/company/wecounsel,WeCounsel,"
Telemedicine Software Service With An Emphasis In Mental Health
",2013-05-01,Chattanooga,Mental Health,1-10,Series A,4400000,wecounsel.com,7.07123287671233,622239.4420767145,1,0,5.0,1512,1616,2717
488,Startup,https://angel.co/company/clariture,Clariture,"
Enterprise Healthcare Marketing Platform
",2013-11-01,San Francisco,Social CRM,11-50,Series A,4500000,clariturehealth.com,6.567123287671232,685231.5394242803,1,0,25.0,31,36,94
489,Startup,https://angel.co/company/esprit-health,Esprit-Health,"
Apple store service meets Emergency Hospital
",2014-01-01,Texas,Healthcare,1-10,Series A,5000000,,6.4,781250.0,1,0,5.0,0,0,0
490,Startup,https://angel.co/company/unaliwear,UnaliWear,"
Wearable ""OnStar for People""
",2014-02-01,Austin,Medical Devices,11-50,Seed,4600000,unaliwear.com,6.315068493150685,728416.4859002171,1,0,25.0,889,1536,1207
491,Startup,https://angel.co/company/circlelink-health,CircleLink Health,"
Improving Health and Dr. Revenue with Best-in-Class Tele-nursing Platform
",2014-04-01,New York City,Health Care Information Technology,1-10,Seed,5000000,circlelinkhealth.com,6.153424657534248,812555.6544968833,1,0,5.0,0,0,0
492,Startup,https://angel.co/company/chai,Chai,"
A biological testing lab on your desktop
",2014-12-01,Santa Clara,Medical Devices,11-50,Seed,5000000,chaibio.com,5.484931506849315,911588.4115884115,1,0,25.0,338,209,7743
493,Startup,https://angel.co/company/careskore-1,CareSkore,"
Personalized Population Health Management
",2015-01-01,San Francisco,Predictive Analytics,11-50,Seed,4300000,careskore.com,5.4,796296.2962962963,1,0,25.0,353,906,1296
494,Startup,https://angel.co/company/lifefuels,LifeFuels,"
Personalized beverages, wherever life takes you
",2015-03-01,Reston,Personal Health,11-50,Seed,5000000,lifefuels.co,5.238356164383561,954497.9079497908,1,0,25.0,2304,580,2440
495,Startup,https://angel.co/company/plume-labs,Plume Labs,"
Clean air, together
",2017-02-01,San Francisco,Consumer Electronics,11-50,Seed,4500000,plumelabs.com,3.3123287671232875,1358560.794044665,1,0,25.0,0,0,0
496,Startup,https://angel.co/company/nocd-1,NOCD,"
NOCD is an app that helps people with OCD worry less and live more
",2016-07-01,Chicago,,11-50,Series A,5000000,treatmyocd.com,3.9013698630136986,1281601.1235955057,1,0,25.0,4,5,1
497,Startup,https://angel.co/company/nextgxdx,NextGxDx,"
Genetics marketplace for docs
",2012-07-01,Nashville,Genetic Testing,1-10,Series B,3949029,nextgxdx.com,7.904109589041097,499617.1871750433,1,0,5.0,0,0,0
498,Startup,https://angel.co/company/crowdmed,CrowdMed,"
CrowdMed empowers anyone to solve medical mysteries
",2012-10-01,San Francisco,Crowdsourcing,1-10,Seed,3145000,crowdmed.com,7.652054794520548,411000.7160759041,1,0,5.0,0,0,0
499,Startup,https://angel.co/company/acupera,Acupera,"
Population Health Platform
",2013-03-01,San Francisco,Health Care Information Technology,11-50,Series A,4000000,acupera.com,7.238356164383561,552611.6578349735,1,0,25.0,131,337,648
500,Startup,https://angel.co/company/solvebio,SolveBio,"
Genomic Intelligence Platform
",2013-11-01,New York City,Bioinformatics,1-10,Seed,3900000,solvebio.com,6.567123287671232,593867.3341677096,1,0,5.0,9,0,1
501,Startup,https://angel.co/company/volt-athletics,Volt Athletics,"
The first performance training AI for everyone
",2013-09-01,Seattle,Fitness,11-50,Seed,3791474,voltathletics.com,6.734246575342466,563013.8364524003,1,0,25.0,0,0,0
502,Startup,https://angel.co/company/infermedica,Infermedica,"
AI-driven digital health company specialized in tools for preliminary diagnosis and triage
",2013-09-01,Wrocław,Mobile Health,51-200,Seed,3650000,infermedica.com,6.734246575342466,542005.6956875508,1,0,125.0,2614,1241,1002
503,Startup,https://angel.co/company/mahmee,Mahmee,"
Mapping the Maternal Healthcare Ecosystem
",2015-10-01,Los Angeles,Women-Focused,11-50,Seed,4005000,mahmee.com,4.652054794520548,860909.893992933,1,0,25.0,21,38,881
504,Startup,https://angel.co/company/isentio,Isentio,"
Pathogen Identification as a Service
",2013-12-01,Sunnyvale,Bioinformatics,1-10,Seed,4150000,isentio.com,6.484931506849315,639945.0781580061,1,0,5.0,51,1,67
505,Startup,https://angel.co/company/doctible,Doctible,"
Helping private practices to grow and thrive by driving patient retention
",2014-01-01,San Diego,SaaS,51-200,Seed,4200000,doctible.com,6.4,656250.0,1,0,125.0,474,212,503
506,Startup,https://angel.co/company/hammerhead,Hammerhead,"
A new-generation cycling computer
",2014-03-01,San Francisco,Fitness,11-50,Seed,4200000,hammerhead.io,6.238356164383561,673254.2819499342,1,0,25.0,2280,27,23
507,Startup,https://angel.co/company/nursegrid,NurseGrid,"
Scheduling and Staffing Technology Built for Nurses
",2014-09-01,Portland,Hospitals,11-50,Seed,3760000,nursegrid.com,5.734246575342466,655709.5078834209,1,0,25.0,4738,1740,9738
508,Startup,https://angel.co/company/kumu-wellness,Kumu Wellness,"
Get a real Coach who’s dedicated to helping you achieve your health & fitness goals
",2015-02-01,Los Angeles,Fitness,,Seed,3200000,getkumu.com,5.315068493150685,602061.8556701031,1,0,,0,0,0
509,Startup,https://angel.co/company/aira,Aira,"
Visual Interpreter
",2015-05-01,San Diego,Assisitive Technology,11-50,Seed,4080000,aira.io,5.07123287671233,804538.0875202594,1,0,25.0,2367,777,2705
510,Startup,https://angel.co/company/the-right-place-1,The Right Place,"
Matching Patients to the right place of care. Referral and bed management for  LTC
",2015-10-01,Houston,Hospitals,1-10,Seed,3600000,therightplace.com,4.652054794520548,773851.5901060071,1,0,5.0,0,0,0
511,Startup,https://angel.co/company/wifi-metropolis-1,WIFI Metropolis,"
WIFI Metropolis is monetizing the vast amount of unused WiFi capacity globally
",2016-07-01,London,Health Care Information Technology,11-50,Seed,3200000,wifimetropolis.com,3.9013698630136986,820224.7191011236,1,0,25.0,0,0,0
512,Startup,https://angel.co/company/adverseevents,Advera Health Analytics,"
gold standard resource for drug safety knowledge and insight
",2011-04-01,Santa Rosa,SaaS,11-50,Series A,2965000,adverahealth.com,9.156164383561645,323825.5535607421,1,0,25.0,0,0,0
513,Startup,https://angel.co/company/seamless-medical-systems,Seamless Medical Systems,"
iPad patient registration and health information platform for use in medical practices
",2011-08-01,Santa Fe,Healthcare,1-10,-,3000000,seamlessmedical.com,8.821917808219178,340062.11180124216,1,0,5.0,0,0,0
514,Startup,https://angel.co/company/agilemd,AgileMD,"
EHR-integrated pathways, analytics, and scoring tools
",2012-03-01,San Francisco,Health Care Information Technology,1-10,Seed,2500000,agilemd.com,8.238356164383562,303458.59660791483,1,0,5.0,482,95,233
515,Startup,https://angel.co/company/ringadoc,Ringadoc,"
The Frontline of Virtual Care
",2012-03-01,San Francisco,Personal Health,1-10,Acquired,2650000,ringadoc.com,8.238356164383562,321666.1124043897,1,0,5.0,3000,2533,1566
516,Startup,https://angel.co/company/force-therapeutics,Force Therapeutics,"
Leveraging clinical data to create content that prepares patients for the  journey
",2012-08-01,New York City,Therapeutics,11-50,Series B,2600800,forcetherapeutics.com,7.81917808219178,332618.0798878767,1,0,25.0,0,0,0
517,Startup,https://angel.co/company/benefitter,Benefitter,"
Fidelity for Healthcare
",2012-11-01,San Francisco,Insurance,11-50,Seed,2700000,benefitter.com,7.567123287671232,356806.66183924687,1,0,25.0,205,110,250
518,Startup,https://angel.co/company/kyron,Kyron,"
Big data for clinical insight
",2014-01-01,Palo Alto,Data Mining,11-50,Seed,3000000,kyron.com,6.4,468750.0,1,0,25.0,369,313,4001
519,Startup,https://angel.co/company/connectrn,connectRN,"
Digital Nursing Marketplace
",2014-06-01,Baltimore,Hospitals,11-50,Series A,3100000,connectrn.com,5.986301369863014,517848.97025171615,1,0,25.0,2252,1193,1509
520,Startup,https://angel.co/company/optimizehealth,optimize.health,"
optimize.health: Remote Patient Monitoring, Made Easy
",2015-08-01,Seattle,Artificial Intelligence,11-50,Seed,2850000,optimize.health,4.8191780821917805,591387.1517907903,1,0,25.0,0,0,0
521,Startup,https://angel.co/company/envoy-helloenvoy,Envoy - HelloEnvoy,"
Family Concierge Service
",2015-02-01,San Francisco,E-Commerce Platforms,11-50,Seed,3000000,helloenvoy.com,5.315068493150685,564432.9896907216,1,0,25.0,0,0,0
522,Startup,https://angel.co/company/zipdrug,Zipdrug,"
Powering the Pharmacy of the Future
",2015-10-01,New York City,Big Data Analytics,11-50,Seed,2600000,zipdrug.com,4.652054794520548,558892.8150765607,1,0,25.0,168,319,8
523,Startup,https://angel.co/company/pine-biotech,Pine Biotech,"
Bioinformatics for Personalized Medicine
",2015-05-01,New Orleans,Big Data Analytics,1-10,Seed,2550000,pine-biotech.com,5.07123287671233,502836.3047001621,1,0,5.0,0,0,0
524,Startup,https://angel.co/company/everlywell,EverlyWell,"
Next-Generation Health Testing Platform
",2015-10-01,Austin,Diagnostics,11-50,Seed,3000000,everlywell.com,4.652054794520548,644876.3250883393,1,0,25.0,2,52,14
525,Startup,https://angel.co/company/clarahealth,Clara,"
Empower patients to connect with the right clinical trial for them
",2015-11-01,San Francisco,Clinical Trials,1-10,Seed,3000000,clarahealth.com,4.567123287671233,656868.626274745,1,0,5.0,2483,690,1568
526,Startup,https://angel.co/company/elemeno-health,Elemeno Health,"
Point of Care Microlearning, as a Service. Bite-sized training and communication at your fingertips
",2016-04-01,Oakland,Training,11-50,Closed,3035000,elemenohealth.com,4.1506849315068495,731204.6204620461,1,0,25.0,0,0,0
527,Startup,https://angel.co/company/mdacne,MDacne (YC W17),"
Building the future of Dermatology, starting with acne
",2016-05-01,San Francisco,Mobile Health,1-10,Seed,2600000,mdacne.com,4.068493150684931,639057.239057239,1,0,5.0,0,0,0
528,Startup,https://angel.co/company/array-analytics-1,Array Analytics,"
Changing the Way Health Systems Think About Strategic Planning
",2016-08-01,Philadelphia,Health Care Information Technology,11-50,Seed,3000000,pivotal.co,3.816438356164384,786073.223259153,1,0,25.0,0,0,0
529,Startup,https://angel.co/company/no-isolation,No Isolation,"
We create tailored communication tools to put an end to loneliness
",2017-05-01,Amsterdam,Robotics,51-200,Seed,2800000,noisolation.com,3.068493150684932,912500.0,1,0,125.0,0,0,0
530,Startup,https://angel.co/company/fanfare-entertainment,Fanfare / Apollo Health Technologies,"
Fanfare has created an industry-leading mobile engagement platform
",2011-01-01,Burlingame,Celebrity,11-50,Closed,2100000,fanfareentertainment.com,9.402739726027397,223339.16083916085,1,0,25.0,0,0,0
531,Startup,https://angel.co/company/cloudprime-quickdrop,CloudPrime QuickDrop™,"
Endpoint Encryption for private delivery of files & application messages
",2011-07-01,San Francisco,Data Security,11-50,Series B,2000000,quickdropit.com,8.906849315068492,224546.2934481698,0,0,25.0,0,0,0
532,Startup,https://angel.co/company/healthcrowd,HealthCrowd,"
Industry's first end-to-end communications solution
",2013-03-01,San Mateo,Mobile Health,11-50,Seed,2100000,healthcrowd.com,7.238356164383561,290121.1203633611,1,0,25.0,2120,1056,1359
533,Startup,https://angel.co/company/imagistx,Imagistx,"
World's only ultra-high frequency ultrasound product for the prostate
",2013-03-01,Toronto,Medical Devices,1-10,Series B,2000000,imagistxprostate.com,7.238356164383561,276305.8289174868,0,0,5.0,0,0,0
534,Startup,https://angel.co/company/careplanners,CarePlanners,"
Making life easier for family caregivers (90M+ Americans) (LearnVest for caregiving)
",2013-05-01,New York City,Professional Services,1-10,Seed,2050000,careplanners.com,7.07123287671233,289907.01278574194,1,0,5.0,995,1892,834
535,Startup,https://angel.co/company/rise-2,Rise,"
Affordable & effective 1:1 nutrition coaching
",2013-10-01,San Francisco,,1-10,Acquired,2300000,rise.us,6.652054794520548,345757.82537067553,1,0,5.0,2290,289,2404
536,Startup,https://angel.co/company/telepharm,TelePharm,"
Telemedicine platform for pharmacies (and everyone)
",2013-10-01,Iowa City,Video Chat,11-50,-,2500000,telepharm.com,6.652054794520548,375823.7232289951,1,0,25.0,4,0,0
537,Startup,https://angel.co/company/fitplan-technologies-inc,Fitplan,"
Get the exact training methods of influencers and athletes who inspire you
",2014-01-01,Vancouver,Fitness,11-50,Seed,2125000,fitplanapp.com,6.4,332031.25,1,0,25.0,5,0,0
538,Startup,https://angel.co/company/lawn-love,Lawn Love Lawn Care,"
Lawn care, made easy. (YC S14)
",2014-05-01,San Diego,Service Industries,51-200,Seed,2020000,lawnlove.com,6.07123287671233,332716.606498195,1,0,125.0,0,0,0
539,Startup,https://angel.co/company/diplopia,Vivid Vision,"
VR Vision Care Platform
",2015-06-01,San Francisco,Virtual Reality,11-50,Seed,2200000,seevividly.com,4.986301369863013,441208.7912087912,1,0,25.0,0,0,0
540,Startup,https://angel.co/company/i-human-patients,i-Human Patients,"
",2016-03-01,Sunnyvale,Education Technology,11-50,Series A,2000000,i-human.com,4.235616438356163,472186.2871927556,0,0,25.0,0,0,0
541,Startup,https://angel.co/company/klarismo,Klarismo,"
Your body, reimagined
",2015-01-01,London,Personal Health,1-10,Seed,2100000,klarismo.com,5.4,388888.88888888893,1,0,5.0,229,219,181
542,Startup,https://angel.co/company/neurogenica,Neurogenica,"
Systems Biology and genomics let us design curative treatments for Alzheimer's Disease
",2015-09-01,Palo Alto,Neuroscience,1-10,Seed,2500000,neuro-genica.com,4.734246575342466,528067.1296296297,1,0,5.0,0,0,0
543,Startup,https://angel.co/company/collectly,Collectly,"
Data-Driven Patient Billing Platform
",2016-06-01,Pasadena,Finance Technology,1-10,Seed,2020000,collectly.co,3.983561643835616,507083.9064649243,1,0,5.0,11,29,48
544,Startup,https://angel.co/company/welltory,Welltory,"
AI Health Coach App People Love
",2016-10-01,San Francisco,Corporate Wellness,11-50,Seed,2430000,welltory.com,3.6493150684931517,665878.3783783782,1,0,25.0,1004,345,1338
545,Startup,https://angel.co/company/captionhealth,Caption Health,"
Our vision is to move specialty diagnostics and decision-making to the poc for every patient exam
",2017-06-01,Brisbane,Diagnostics,11-50,Series A,2500000,captionhealth.com,2.9835616438356163,837924.7015610653,1,0,25.0,0,0,0
546,Startup,https://angel.co/company/medical-memory,Medical Memory,"
Healthcare video recording and sharing
",2016-07-01,Phoenix,Startups,1-10,Seed,2100000,themedicalmemory.com,3.9013698630136986,538272.4719101124,1,0,5.0,0,0,0
547,Startup,https://angel.co/company/bloomapi,BloomAPI (YC W17),"
Simplify Medical Practice Management
",2017-04-01,Seattle,Electronic Health Records,1-10,Seed,2400000,bloomtext.com,3.150684931506849,761739.1304347827,1,0,5.0,0,0,0
548,Startup,https://angel.co/company/genoatelepsychiatry,Genoa Telepsychiatry,"
Increasing access to care in underserved communities
",2012-04-01,New York City,Video Chat,11-50,Seed,1700000,genoatelepsychiatry.com,8.153424657534247,208501.34408602148,0,0,25.0,0,0,0
549,Startup,https://angel.co/company/docphin,Docphin,"
The Bloomberg for Doctors
",2011-10-01,New York City,Mobile Health,1-10,Seed,1605000,docphin.com,8.654794520547945,185446.34377967712,0,0,5.0,2520,974,1326
550,Startup,https://angel.co/company/zenso,Lief Therapeutics,"
Smart patch for stress and anxiety
",2011-11-01,San Francisco,Medical Devices,1-10,Seed,1670000,getlief.com,8.56986301369863,194868.92583120207,0,0,5.0,0,0,0
551,Startup,https://angel.co/company/dorsata,Dorsata,"
Driving better clinical decisions that are informed by patient data and best practices
",2013-10-01,Washington DC,Health Care Information Technology,1-10,Seed,1745000,dorsata.com,6.652054794520548,262324.95881383854,0,0,5.0,7,0,8
552,Startup,https://angel.co/company/mindbloom,Mindbloom,"
Mobile Wellness Platform
",2013-10-01,Seattle,mHealth,11-50,Seed,1800000,mindbloom.com,6.652054794520548,270593.08072487643,0,0,25.0,1578,1599,1823
553,Startup,https://angel.co/company/nurep,Nurep,"
Telesurgery - Stanford StartX Med
",2013-03-01,Palo Alto,Medical Devices,1-10,Seed,1800000,nurep.com,7.238356164383561,248675.24602573807,0,0,5.0,7,1,0
554,Startup,https://angel.co/company/lift-labs,Lift Labs,"
Active Stabilization for Parkinson's and Essential Tremor Patients
",2012-12-01,San Francisco,Medical Devices,1-10,Acquired,1900000,liftlabsdesign.com,7.484931506849315,253843.33821376282,0,0,5.0,0,0,0
555,Startup,https://angel.co/company/sense-health,Sense Health,"
Smart communication designed for healthcare
",2012-12-01,New York City,Mobile Health,11-50,Seed,2000000,sensehealth.com,7.484931506849315,267203.513909224,0,0,25.0,0,0,0
556,Startup,https://angel.co/company/medicast,Medicast,"
Care on-demand platform for hospitals and health systems (ACQUIRED)
",2013-02-01,Silicon Valley,Mobile Health,1-10,Acquired,1940000,medicast.com,7.315068493150685,265205.9925093633,0,0,5.0,1189,736,827
557,Startup,https://angel.co/company/electronic-health-network,Electronic Health Network,"
Share Medical Records Securely
",2013-04-01,Charleston,Business Services,1-10,Seed,1900000,enhsc.com,7.153424657534248,265607.04710838763,0,0,5.0,0,0,0
558,Startup,https://angel.co/company/moves,Moves,"
Let your phone tell you how much you move
",2013-05-01,Helsinki,Fitness,1-10,Acquired,1600000,moves-app.com,7.07123287671233,226268.88802789614,0,0,5.0,136,0,2
559,Startup,https://angel.co/company/hyginex,Hyginex,"
Hand washing & quality monitoring system to reduce hospital acquired infections
",2013-07-01,Los Angeles,Medical Devices,11-50,Seed,2000000,hyginex.com,6.904109589041097,289682.5396825397,0,0,25.0,3,0,4
560,Startup,https://angel.co/company/vint,Vint,"
SaaS: a social booking platform 
",2013-10-01,San Francisco,Fitness,1-10,Seed,1800000,joinvint.com,6.652054794520548,270593.08072487643,0,0,5.0,5,37,16
561,Startup,https://angel.co/company/ava-me,Ava Accessibility,"
Live subtitles for any conversation. enjoy 24/7 access to conversations around you
",2014-03-01,San Francisco,Communications Hardware,11-50,-,1845000,ava.me,6.238356164383561,295750.9881422925,0,0,25.0,0,0,0
562,Startup,https://angel.co/company/icmed,ICmed,"
Patient engagement and nimble TeleHealth platform connecting providers, patients and families
",2020-01-01,Baltimore,Mobile Health,1-10,Pre-Seed,1750000,icmedonline.com,0.3972602739726027,4405172.413793104,0,0,5.0,1,1,0
563,Startup,https://angel.co/company/medstack,MedStack,"
Accelerated HIPAA privacy compliance and secure data integration for healthcare apps
",2015-07-01,Toronto,Application Platforms,11-50,Seed,1800000,medstack.co,4.904109589041097,367039.1061452513,0,0,25.0,1067,669,2033
564,Startup,https://angel.co/company/advitam,AdVitam,"
Funerals made simple & affordable
",2016-01-01,Paris,Startups,1-10,Seed,1800000,advitam.fr,4.4,409090.90909090906,0,0,5.0,0,0,1
565,Startup,https://angel.co/company/finexio,Finexio,"
Commercial Payments Execution as a Service
",2016-02-01,Orlando,Legal,11-50,Seed,2000000,finexio.com,4.315068493150685,463492.0634920635,0,0,25.0,0,0,0
566,Startup,https://angel.co/company/iexhale,iExhale,"
Telemental Health App
",2016-04-01,Los Angeles,Personal Health,1-10,Seed,1860000,iexhale.com,4.1506849315068495,448118.8118811881,0,0,5.0,1,14,1
567,Startup,https://angel.co/company/titanfile,TitanFile,"
The easiest and most comprehensive way to correspond and share files in total security
",2011-05-01,Toronto,Insurance,1-10,Seed,1350000,titanfile.com,9.073972602739726,148777.1739130435,0,0,5.0,754,625,2171
568,Startup,https://angel.co/company/care-at-hand,Care at Hand,"
Predictive Analytics Powered by Non-medical Staff
",2011-11-01,San Francisco,Mobile Health,1-10,Acquired,1350000,careathand.com,8.56986301369863,157528.77237851665,0,0,5.0,0,0,0
569,Startup,https://angel.co/company/touchsurgery,Touch Surgery,"
The OR in your Pocket
",2012-09-01,London,Health Care Information Technology,11-50,Acquired,1500000,touchsurgery.com,7.734246575342466,193942.61424017,0,0,25.0,0,0,0
570,Startup,https://angel.co/company/breathometer,Breathometer,"
The World's First Consumer Breath Analysis Platform
",2013-01-01,Burlingame,Consumer Electronics,11-50,Seed,1540000,breathometer.com,7.4,208108.10810810808,0,0,25.0,4006,2390,644
571,Startup,https://angel.co/company/welltrackone,WellTrackONE,"
Provides exact report required by Medicare for Annual Wellness Visit (AWV)
",2013-03-01,Hilton Head Island,Health Care Information Technology,11-50,-,1500000,welltrackone.com,7.238356164383561,207229.37168811503,0,0,25.0,168,86,211
572,Startup,https://angel.co/company/credsimple,CredSimple,"
Helping healthcare organizations become more responsive to providers, members and patients
",2013-03-01,New York City,Hospitals,11-50,Seed,1500000,credsimple.com,7.238356164383561,207229.37168811503,0,0,25.0,1044,2827,5697
573,Startup,https://angel.co/company/queuedr,QueueDr,"
Healthcare's #1 automation software
",2013-10-01,Austin,Mobile Health,11-50,Series A,1530000,queuedr.com,6.652054794520548,230004.118616145,0,0,25.0,342,177,999
574,Startup,https://angel.co/company/changerscom,Changers.com,"
Get active against Climate Change and get paid for it
",2016-03-01,Berlin,Corporate Wellness,11-50,Series A,1500000,changers.com,4.235616438356163,354139.71539456665,0,0,25.0,0,0,0
575,Startup,https://angel.co/company/sparo-health,Sparo,"
Helping seniors regain their strength and independence
",2013-08-01,St. Louis,Medical Devices,1-10,Seed,1325000,sparohealth.com,6.8191780821917805,194304.94174367216,0,0,5.0,0,0,0
576,Startup,https://angel.co/company/bridgecrest-medical,Bridgecrest Medical,"
Prevent accidents before they happen! (wearables)
",2014-03-01,San Francisco,SaaS,1-10,Acquired,1400000,bridgecrestmed.com,6.238356164383561,224418.09398331138,0,0,5.0,0,0,0
577,Startup,https://angel.co/company/episona,Episona,"
Opening our minds to men's reproductive health
",2014-01-01,Los Angeles,Medical Devices,1-10,Seed,1375000,episona.com,6.4,214843.75,0,0,5.0,0,0,0
578,Startup,https://angel.co/company/savvydox,SavvyDox,"
DropBox on Steroids
",2014-01-01,Ottawa,Legal,1-10,Seed,1505000,savvydox.com,6.4,235156.25,0,0,5.0,76,22,79
579,Startup,https://angel.co/company/restorehealth,Restore Health,"
Reverse chronic disease with software
",2014-01-01,Palo Alto,Corporate Wellness,11-50,Seed,1500000,restorehealth.com,6.4,234375.0,0,0,25.0,0,0,0
580,Startup,https://angel.co/company/amstatz,amSTATZ,"
Cloud-based software for personal trainers and studios
",2014-02-01,Chicago,Fitness,11-50,Seed,1450000,amstatz.com,6.315068493150685,229609.54446854664,0,0,25.0,833,360,2519
581,Startup,https://angel.co/company/onelife-me,Onelife Health,"
The medical network that empowers women to take ownership of their maternity care
",2014-03-01,Hamburg,Women-Focused,1-10,Seed,1500000,onelife.me,6.238356164383561,240447.95783926218,0,0,5.0,0,0,0
582,Startup,https://angel.co/company/e-skin-displays-1,e-skin Displays,"
Introducing worlds first flexible full color display,a few microns thick,shows image/video
",2015-10-01,Pleasanton,DOD/Military,1-10,Seed,1450000,eskindisplays.com,4.652054794520548,311690.2237926973,0,0,5.0,0,0,0
583,Startup,https://angel.co/company/greenspace,Greenspace Mental Health,"
Transforming how mental healthcare is accessed, measured and delivered
",2015-10-01,Kelowna,Technology,11-50,Seed,1500000,greenspacehealth.ca,4.652054794520548,322438.16254416964,0,0,25.0,0,0,0
584,Startup,https://angel.co/company/phr,PHR Plus,"
Connected Health Solutions, Improving Patient Outcomes
",2015-10-01,Phoenix,Internet of Things,1-10,Seed,1360000,phrplus.com,4.652054794520548,292343.9340400471,0,0,5.0,0,0,0
585,Startup,https://angel.co/company/health-vectors-1,Health Vectors,"
Change the way health data is looked at. Personalize it for better health outcomes
",2016-01-01,Bengaluru,Predictive Analytics,11-50,Series A,1500000,healthvectors.in,4.4,340909.0909090909,0,0,25.0,0,0,0
586,Startup,https://angel.co/company/watsi,Watsi,"
Building technology to finance healthcare for everyone
",2013-07-01,Remote,Crowdfunding,11-50,Seed,1200000,watsi.org,6.904109589041097,173809.52380952382,0,0,25.0,7391,1091,5698
587,Startup,https://angel.co/company/digitalmr,DigitalMR,"
Next Generation Market Research
",2014-03-01,London,Fast-Moving Consumer Goods,11-50,Seed,1020000,digital-mr.com,6.238356164383561,163504.6113306983,0,0,25.0,4563,4298,6113
588,Startup,https://angel.co/company/colowrap,ColoWrap,"
Delivering quicker, easier, more effective colonoscopies
",2015-03-01,Durham,Medical Devices,1-10,Series A,1225000,colowrap.com,5.238356164383561,233851.98744769875,0,0,5.0,156,469,1129
589,Startup,https://angel.co/company/telmedx,telmedx,"
High-resolution video and diagnostic image capture from mobile phones or tablets
",2013-02-01,Jackson,Health Care Information Technology,1-10,Seed,1300000,telmedx.com,7.315068493150685,177715.35580524342,0,0,5.0,257,796,57
590,Startup,https://angel.co/company/biomed,BioMed,"
VISION save 1001 lives a day via personalized medicine by point of care diagnostic testing
",2013-05-01,Rochester,Mobile Health,1-10,Seed,1250000,biomed.mn,7.07123287671233,176772.56877179386,0,0,5.0,0,0,0
591,Startup,https://angel.co/company/babybe,BABYBE,"
Keep kangaroo caring
",2013-06-01,Edinburgh,Medical Devices,1-10,Series B,1165500,babybemedical.com,6.986301369863014,166826.47058823527,0,0,5.0,13,0,0
592,Startup,https://angel.co/company/petbrosia,Petbrosia,"
Nutrition Designed For YOUR Pet
",2013-06-01,Cincinnati,Pets,1-10,Seed,1160000,petbrosia.com,6.986301369863014,166039.2156862745,0,0,5.0,1133,685,1905
593,Startup,https://angel.co/company/seamlessmd,SeamlessMD,"
Educate, engage and monitor patients through surgery
",2013-06-01,Toronto,Hospitals,11-50,Seed,1100000,seamless.md,6.986301369863014,157450.98039215687,0,0,25.0,3579,1811,724
